AH,C6H6(GT),CO(GT),NMHC(GT),NO2(GT),NOx(GT),PT08.S1(CO),PT08.S3(NOx),T
0.8580437062081497,5.328704583249726,1.4,-200,99.0,249.0,945.5,944.75,15.175000190735
0.8176153021619676,7.18855231234508,1.7,-200,102.0,268.0,987.5,876.25,15.550000190735
0.8069236825756695,5.7173548641833944,1.7,-200,105.0,226.0,948.25,1538.5,14.750000238419
0.7901681005003502,9.527561178514821,2.3,-200,118.0,301.0,1044.75,1376.25,14.550000190735
0.7759101275888345,12.214164294685673,3.2,-200,135.0,388.0,1114.0,777.0,15.125000238419
0.7457984667250301,10.258379842905248,2.6,-200,124.0,285.0,1005.75,1027.75,14.5
0.737444750903574,4.500866777005056,1.6,-200,100.0,197.0,889.0,1378.5,13.425000190735
0.693146511842834,1.978534171938905,0.8,-200,66.0,105.0,792.25,1972.0,12.274999856949
0.7178947799275357,1.8433967140341716,0.7,-200,57.0,88.0,807.5,1729.25,12.049999713898
0.7589263868445039,1.8694446351370275,0.6,-200,58.0,92.0,813.75,1613.0,11.899999856949
0.6991295804047308,2.7488084277632137,0.7,-200,59.0,88.0,826.5,1485.25,13.650000095367
0.6219846254825833,2.6951462531387347,0.7,-200,60.0,90.0,801.25,1488.5,14.650000095367
0.5760332571961012,2.215093376502171,0.5,-200,-200.0,-200.0,769.5,2080.5,13.750000238419
0.5375148672074531,0.7300893399294164,-200.0,-200,35.0,42.0,720.75,2330.75,13.174999952316
0.5238596934743672,0.4644178772489268,0.3,-200,27.0,31.0,708.75,2559.25,12.049999952316
0.5222715308563958,0.7992296966414951,0.4,-200,39.0,51.0,734.0,2294.0,11.674999952316
0.5158654922891867,1.3613487090564809,0.5,-200,63.0,100.0,770.25,2682.75,11.524999856949
0.5086262492567335,5.649154155725517,1.4,-200,110.0,315.0,919.25,2327.0,12.25
0.5101732609795557,10.557133221495256,2.4,-200,128.0,417.0,996.25,2317.75,12.850000143051
0.49109659054010646,7.200154258626809,1.8,-200,122.0,328.0,925.25,2541.5,14.375
0.47886228947187104,6.199041963295953,1.5,-200,111.0,304.0,882.5,885.75,16.200000524521
0.4529641417929197,6.209934373120795,1.5,-200,110.0,300.0,884.25,909.0,17.050000190735
0.4395945035251193,8.086801830707312,1.8,-200,114.0,306.0,919.5,848.75,18.14999961853
0.42781145791493386,9.029748042099776,2.1,-200,114.0,342.0,941.0,837.0,18.75
0.4274345296994423,8.356986220752834,1.7,-200,111.0,324.0,933.5,872.5,18.099999904633
0.3952031289114889,8.718905392023482,2.3,-200,116.0,327.0,928.75,842.25,17.550000190735
0.37573487281841284,11.809971767790579,2.9,-200,148.0,404.0,971.5,764.0,15.97500038147
0.390348800046675,16.487108109675482,4.0,-200,177.0,575.0,1073.25,674.5,14.550000190735
0.3580641475726732,18.711737053885297,4.2,-200,164.0,539.0,1049.75,662.25,13.749999761581
0.3182393265857392,14.469484108022469,3.5,-200,151.0,460.0,980.0,741.75,12.750000238419
0.3118650300431174,8.025924844320537,2.6,-200,147.0,386.0,872.25,917.75,12.724999904633
0.33088322537409826,4.591495033754221,1.3,-200,110.0,202.0,802.25,1050.75,12.774999856949
0.34081702729521957,3.360150939895025,1.0,-200,99.0,162.0,792.25,1122.0,12.625
0.344334884327024,4.799437657555934,1.6,-200,116.0,261.0,857.25,1034.25,12.375
0.3461987211792978,4.425146462846976,1.6,-200,121.0,263.0,855.5,1040.75,12.475000143051
0.44893092284297664,3.843684322663092,1.1,-200,103.0,159.0,868.75,1019.25,11.875
0.4623387278040082,3.5898241376804827,1.1,-200,-200.0,-200.0,889.5,1015.0,11.675000190735
0.4621344812166134,2.6875170700467517,0.8,-200,83.0,111.0,834.25,1102.0,11.474999904633
0.47989017211597707,2.444611245499507,0.8,-200,76.0,104.0,859.5,1105.25,10.524999856949
0.5046301829712969,4.317259628933062,1.0,-200,107.0,221.0,909.25,933.0,7.825000166893
0.5061686921092423,5.176520430800061,1.2,-200,106.0,243.0,955.25,1030.25,9.3250000476837
0.509050535980653,8.371419782296357,1.7,-200,124.0,356.0,1035.0,947.33333333333,8.1666666666667
0.43896173146136186,14.135145923260188,2.4,-200,134.0,429.0,1087.0,710.5,10.650000095367
0.4593341199255847,12.98013285612212,2.8,-200,147.0,518.0,1101.25,691.5,14.375
0.459942105309595,13.484076653735869,2.9,-200,146.0,460.0,1134.75,679.25,17.449999809265
0.4766135847036211,12.49907422494975,2.6,-200,133.0,389.0,1095.0,701.75,17.799999713898
0.40442397877246766,8.794600710564875,2.3,-200,120.0,362.0,985.75,814.75,18.25
0.4090857979979562,9.004199247323303,2.3,-200,117.0,337.0,991.0,815.5,18.89999961853
0.4117466121324551,6.07436581400729,1.7,-200,109.0,254.0,925.75,931.0,18.375000476837
0.4234480225364929,7.808394019128357,1.8,-200,112.0,281.0,974.25,856.5,17.77499961853
0.4247979202982158,11.475224454288908,2.5,-200,131.0,369.0,1041.5,756.0,16.074999809265
0.41780715395864704,10.742266511095437,2.4,-200,133.0,350.0,1005.75,781.0,14.875000238419
0.40540288255093776,9.170817613167577,2.0,-200,138.0,323.0,979.25,825.5,14.575000286102
0.4331951435347063,10.901053644755171,2.3,-200,142.0,340.0,1071.75,762.0,14.224999904633
0.5867221401659004,11.631403820053329,2.9,-200,138.0,443.0,1216.5,668.5,13.25
0.6003888714298484,8.985057907981616,2.0,-200,118.0,292.0,1123.5,737.25,11.225000143051
0.5969146459381337,11.61005364493879,2.5,-200,120.0,372.0,1151.5,670.0,8.8249998092651
0.6059778120485138,11.688419353879642,3.0,-200,132.0,443.0,1215.75,684.5,8.5500001907349
0.5746090461616027,11.256683224907974,2.4,-200,121.0,360.0,1094.75,708.0,8.0500000715256
0.5767714676521628,10.427677592349646,2.6,-200,117.0,401.0,1098.75,715.0,6.8499999046326
0.5686808358772815,6.4460893359755085,2.0,-200,-200.0,-200.0,973.75,832.25,6.5750000476837
0.5772282343495614,9.823748670124626,2.1,-200,102.0,273.0,1091.0,703.25,5.3500000238419
0.565571737208138,5.822959543858955,1.7,-200,95.0,199.0,954.5,843.0,5.625
0.5736733010567581,7.049951745139518,1.5,-200,81.0,177.0,974.75,776.75,4.1749999523163
0.5629887479883791,3.9733780589080423,1.3,-200,95.0,206.0,909.0,935.75,4.8499999046326
0.5660915916340695,6.901101305129944,1.9,-200,111.0,323.0,991.75,821.0,3.9750000238419
0.5785626762765633,7.7424350889705185,2.0,-200,118.0,392.0,1017.75,780.25,4.875
0.5748031563712062,9.91003277401121,2.7,-200,130.0,420.0,1100.0,728.0,9.4000000953674
0.5804084877082971,8.85789311645183,2.4,-200,116.0,333.0,1100.5,750.5,12.625
0.5763037005444844,11.291810598722883,2.7,-200,128.0,395.0,1148.25,701.25,14.399999856949
0.6373991876262609,13.73529005407188,3.2,-200,156.0,478.0,1252.5,633.0,15.100000143051
0.6455971918606205,12.734935178249007,3.4,-200,169.0,470.0,1228.75,638.0,15.97500038147
0.6095491298096241,14.508576744820013,3.2,-200,168.0,508.0,1250.25,628.5,17.5
0.6669230930735653,18.390311283734544,4.3,-200,178.0,596.0,1432.25,546.5,17.224999904633
0.7452334297568298,22.027404615292706,5.0,-200,178.0,694.0,1529.75,491.25,14.349999904633
0.7617426751318166,25.362067479175536,6.3,-200,188.0,968.0,1603.5,466.0,12.150000095367
0.6965174699768518,16.379861399702804,4.6,-200,169.0,658.0,1352.0,570.0,11.575000047684
0.6720118133438446,12.440402906675981,3.1,-200,133.0,409.0,1235.0,640.25,11.349999904633
0.654063559617951,9.593046413094703,2.6,-200,125.0,345.0,1126.75,751.0,10.599999904633
0.6162779515839386,7.061457835865667,2.1,-200,110.0,230.0,1073.25,895.5,9.5500001907349
0.6224504842382586,7.229194013399055,2.1,-200,112.0,285.0,1074.0,888.0,8.7000000476837
0.643231260439835,9.299870846680463,2.5,-200,112.0,310.0,1132.5,824.75,7.875
0.6330729067480189,5.918707400673933,2.0,-200,102.0,224.0,1020.75,961.0,7.8999999761581
0.6381208174281252,5.902703204378455,1.8,-200,90.0,213.0,994.5,977.75,6.6999999284744
0.6226788026026437,2.4190388377301053,1.3,-200,-200.0,-200.0,882.0,1221.25,6.8750002384186
0.6196850829922887,2.138433444129997,-200.0,-200,66.0,103.0,869.25,1325.5,6.2750000953674
0.6123390997970366,1.7725701852013638,0.7,-200,64.0,91.0,867.75,1238.0,6.4000000953674
0.6204079014344157,3.051966703328714,0.9,-200,81.0,178.0,921.25,1000.75,6.3500000238419
0.6328251836715967,6.759254914852198,1.5,-200,106.0,351.0,1040.75,829.25,5.625
0.6348302167318216,16.44582406398566,3.4,-200,140.0,587.0,1274.75,595.75,6.4000000953674
0.6306116059814834,16.72742509453297,3.4,-200,138.0,475.0,1237.5,748.25,7.3000000715256
0.6408837421993858,17.347351654718683,3.2,-200,165.0,576.0,1288.25,937.25,9.5750000476837
0.6421339467907766,22.42147982125021,4.8,-200,214.0,920.0,1421.5,775.0,12.0
0.6512152656754003,17.874136502499457,3.5,-200,178.0,710.0,1293.0,784.0,12.725000143051
0.6761025143257074,22.430898857185877,4.1,-200,187.0,696.0,1409.75,690.0,13.874999761581
0.7015923013937332,23.333382943384088,4.8,-200,203.0,744.0,1425.0,690.75,15.000000238419
0.698696994915438,27.96754337458652,4.4,-200,204.0,743.0,1590.25,575.25,16.025000333786
0.6951545733736081,30.059169034913392,4.5,-200,198.0,801.0,1520.0,568.0,15.975000143051
0.719417734985104,33.3553849536004,5.9,-200,218.0,1014.0,1594.5,495.0,14.124999761581
0.8141740007754688,50.77953258507225,9.9,-200,269.0,1479.0,1881.0,333.5,12.625
0.8335574851852164,35.583893060263925,6.9,-200,217.0,1018.0,1633.0,399.5,11.700000047684
0.8248612654931872,21.5251207425991,4.3,-200,183.0,729.0,1391.25,508.75,11.5
0.8182181858944418,15.484368331065324,2.9,-200,147.0,508.0,1262.75,580.75,10.599999904633
0.8185014896454291,10.928770146232752,2.0,-200,120.0,347.0,1147.0,665.0,10.100000143051
0.8036278363077064,8.718905392023482,1.7,-200,112.0,327.0,1102.5,714.5,8.9500000476837
0.7914807682220061,7.38295813779927,1.9,-200,107.0,339.0,1071.0,738.66666666667,8.6333332061768
0.7783178135516975,9.923335795241156,2.0,-200,103.0,358.0,1137.0,687.25,7.6000000238419
0.7589754193676187,8.190742427541943,1.9,-200,97.0,377.0,1066.0,728.25,6.8500001430511
0.7607407855121641,3.8748216428002684,1.0,-200,-200.0,-200.0,918.25,920.0,8.0250000953674
0.7474828683132355,3.1696320252036836,0.8,-200,74.0,165.0,895.25,977.0,6.7749999761581
0.7377812592615207,3.0399028565473483,0.7,-200,68.0,145.0,884.75,996.25,6.6000000238419
0.7262133732956798,5.40550061636386,1.1,-200,92.0,282.0,963.5,824.0,5.9750000238419
0.7220234932773515,8.687448039881527,1.7,-200,111.0,494.0,1088.0,715.0,6.0
0.7347978593896163,15.371938788300142,3.1,-200,133.0,606.0,1274.0,587.25,6.8500000238419
0.7370729702335821,27.175530733538523,4.4,-200,139.0,581.0,1405.75,478.25,7.5500000715256
0.7544058057054175,30.713161327984057,5.6,-200,192.0,920.0,1521.25,440.0,9.3250000476837
0.7630301230532143,24.338713478087612,4.4,-200,192.0,811.0,1407.5,483.75,11.674999952316
0.8003455532437396,21.664148451924888,4.4,-200,206.0,786.0,1377.0,499.0,12.875000238419
0.8450794272052674,25.820425369339727,4.7,-200,182.0,677.0,1469.75,481.0,14.024999856949
0.8551926691627102,21.81286506943192,4.2,-200,192.0,612.0,1415.75,608.5,15.075000047684
0.8882809694079756,20.617129922274867,3.3,-200,188.0,524.0,1383.0,785.25,16.650000095367
0.9175215907100969,27.165308706075535,5.1,-200,186.0,775.0,1574.0,460.0,16.799999237061
-200.0,-200.0,7.4,-200,257.0,1159.0,-200.0,-200.0,-200.0
-200.0,-200.0,9.3,-200,248.0,1310.0,-200.0,-200.0,-200.0
-200.0,-200.0,7.4,-200,208.0,1037.0,-200.0,-200.0,-200.0
-200.0,-200.0,5.3,-200,167.0,791.0,-200.0,-200.0,-200.0
-200.0,-200.0,4.1,-200,148.0,670.0,-200.0,-200.0,-200.0
-200.0,-200.0,2.5,-200,112.0,341.0,-200.0,-200.0,-200.0
-200.0,-200.0,2.1,-200,108.0,365.0,-200.0,-200.0,-200.0
-200.0,-200.0,2.9,-200,115.0,510.0,-200.0,-200.0,-200.0
-200.0,-200.0,2.3,-200,96.0,352.0,-200.0,-200.0,-200.0
-200.0,-200.0,1.7,-200,87.0,299.0,-200.0,-200.0,-200.0
-200.0,-200.0,0.9,-200,-200.0,-200.0,-200.0,-200.0,-200.0
-200.0,-200.0,0.7,-200,61.0,103.0,-200.0,-200.0,-200.0
-200.0,-200.0,0.8,-200,61.0,133.0,-200.0,-200.0,-200.0
-200.0,-200.0,1.0,-200,82.0,244.0,-200.0,-200.0,-200.0
-200.0,-200.0,1.2,-200,83.0,222.0,-200.0,-200.0,-200.0
-200.0,-200.0,3.5,-200,116.0,591.0,-200.0,-200.0,-200.0
-200.0,-200.0,4.5,-200,147.0,821.0,-200.0,-200.0,-200.0
-200.0,-200.0,4.9,-200,167.0,803.0,-200.0,-200.0,-200.0
-200.0,-200.0,3.5,-200,176.0,809.0,-200.0,-200.0,-200.0
-200.0,-200.0,3.4,-200,177.0,836.0,-200.0,-200.0,-200.0
-200.0,-200.0,4.0,-200,169.0,820.0,-200.0,-200.0,-200.0
-200.0,-200.0,4.3,-200,181.0,861.0,-200.0,-200.0,-200.0
-200.0,-200.0,4.0,-200,183.0,842.0,-200.0,-200.0,-200.0
-200.0,-200.0,4.7,-200,176.0,933.0,-200.0,-200.0,-200.0
-200.0,-200.0,6.6,-200,229.0,1237.0,-200.0,-200.0,-200.0
-200.0,-200.0,7.3,-200,214.0,1137.0,-200.0,-200.0,-200.0
-200.0,-200.0,3.6,-200,137.0,484.0,-200.0,-200.0,-200.0
-200.0,-200.0,2.4,-200,115.0,325.0,-200.0,-200.0,-200.0
-200.0,-200.0,2.1,-200,107.0,292.0,-200.0,-200.0,-200.0
-200.0,-200.0,2.1,-200,105.0,303.0,-200.0,-200.0,-200.0
-200.0,-200.0,1.7,-200,96.0,242.0,-200.0,-200.0,-200.0
-200.0,-200.0,2.2,-200,100.0,314.0,-200.0,-200.0,-200.0
-200.0,-200.0,2.0,-200,100.0,289.0,-200.0,-200.0,-200.0
-200.0,-200.0,1.6,-200,92.0,224.0,-200.0,-200.0,-200.0
-200.0,-200.0,1.7,-200,-200.0,-200.0,-200.0,-200.0,-200.0
-200.0,-200.0,-200.0,-200,81.0,191.0,-200.0,-200.0,-200.0
-200.0,-200.0,1.0,-200,74.0,149.0,-200.0,-200.0,-200.0
-200.0,-200.0,1.0,-200,81.0,212.0,-200.0,-200.0,-200.0
-200.0,-200.0,1.6,-200,99.0,398.0,-200.0,-200.0,-200.0
-200.0,-200.0,3.5,-200,123.0,763.0,-200.0,-200.0,-200.0
-200.0,-200.0,5.3,-200,146.0,905.0,-200.0,-200.0,-200.0
-200.0,-200.0,4.6,-200,161.0,849.0,-200.0,-200.0,-200.0
-200.0,-200.0,4.5,-200,210.0,1015.0,-200.0,-200.0,-200.0
-200.0,-200.0,4.2,-200,190.0,845.0,-200.0,-200.0,-200.0
-200.0,-200.0,4.1,-200,170.0,740.0,-200.0,-200.0,-200.0
-200.0,-200.0,5.5,-200,212.0,1018.0,-200.0,-200.0,-200.0
-200.0,-200.0,4.8,-200,217.0,1058.0,-200.0,-200.0,-200.0
-200.0,-200.0,5.5,-200,236.0,1182.0,-200.0,-200.0,-200.0
-200.0,-200.0,5.2,-200,217.0,1089.0,-200.0,-200.0,-200.0
-200.0,-200.0,7.5,-200,231.0,1186.0,-200.0,-200.0,-200.0
-200.0,-200.0,8.6,-200,227.0,1235.0,-200.0,-200.0,-200.0
-200.0,-200.0,9.1,-200,219.0,1253.0,-200.0,-200.0,-200.0
-200.0,-200.0,8.6,-200,203.0,1237.0,-200.0,-200.0,-200.0
-200.0,-200.0,5.4,-200,186.0,1060.0,-200.0,-200.0,-200.0
-200.0,-200.0,4.3,-200,173.0,873.0,-200.0,-200.0,-200.0
-200.0,-200.0,4.2,-200,162.0,807.0,-200.0,-200.0,-200.0
-200.0,-200.0,4.3,-200,161.0,798.0,-200.0,-200.0,-200.0
-200.0,-200.0,4.2,-200,144.0,691.0,-200.0,-200.0,-200.0
-200.0,-200.0,2.8,-200,-200.0,-200.0,-200.0,-200.0,-200.0
-200.0,-200.0,2.2,-200,119.0,433.0,-200.0,-200.0,-200.0
-200.0,-200.0,1.8,-200,112.0,371.0,-200.0,-200.0,-200.0
-200.0,-200.0,2.0,-200,111.0,469.0,-200.0,-200.0,-200.0
-200.0,-200.0,2.5,-200,122.0,658.0,-200.0,-200.0,-200.0
-200.0,-200.0,4.1,-200,137.0,854.0,-200.0,-200.0,-200.0
-200.0,-200.0,6.3,-200,151.0,1005.0,-200.0,-200.0,-200.0
-200.0,-200.0,5.0,-200,164.0,937.0,-200.0,-200.0,-200.0
-200.0,-200.0,5.1,-200,198.0,963.0,-200.0,-200.0,-200.0
-200.0,-200.0,3.6,-200,213.0,635.0,-200.0,-200.0,-200.0
-200.0,-200.0,3.5,-200,164.0,521.0,-200.0,-200.0,-200.0
-200.0,-200.0,3.7,-200,177.0,613.0,-200.0,-200.0,-200.0
-200.0,-200.0,3.1,-200,168.0,516.0,-200.0,-200.0,-200.0
-200.0,-200.0,3.2,-200,150.0,446.0,-200.0,-200.0,-200.0
-200.0,-200.0,3.8,-200,152.0,499.0,-200.0,-200.0,-200.0
-200.0,-200.0,3.2,-200,138.0,407.0,-200.0,-200.0,-200.0
-200.0,-200.0,3.2,-200,129.0,418.0,-200.0,-200.0,-200.0
1.0375521994525558,16.37162401440561,3.3,-200,130.0,403.0,1324.5,563.5,13.349999904633
1.0984163346697973,13.446186578745062,3.1,-200,137.0,412.0,1315.5,610.25,13.174999952316
1.1106322330078926,8.166234911142775,2.4,-200,125.0,322.0,1170.0,707.0,12.574999809265
1.0842724907821517,5.738409861607065,1.4,-200,106.0,200.0,1060.75,818.75,12.649999856949
1.0657855420217999,6.958191195775006,2.1,-200,121.0,244.0,1109.25,786.5,12.850000143051
1.059364993605328,5.612575310063474,1.4,-200,101.0,199.0,1025.0,848.0,13.100000143051
1.0573696507402537,5.101134317941586,1.4,-200,100.0,190.0,1086.0,821.75,12.375
1.0537293491378823,4.303271193472167,1.3,-200,-200.0,-200.0,1058.25,834.25,12.174999952316
1.0547296021349177,4.150678149020288,1.0,-200,86.0,153.0,1034.0,857.5,11.825000047684
1.036746952326166,6.090566655381708,1.3,-200,90.0,215.0,1064.5,777.25,10.825000047684
0.9708687014001535,5.201753846972903,1.0,-200,89.0,206.0,987.75,842.0,10.350000143051
0.933238391038443,5.431203339043807,1.1,-200,96.0,225.0,985.75,842.25,9.9500000476837
0.8018065357746894,11.012099605331478,2.1,-200,125.0,416.0,1136.0,702.0,9.4499998092651
0.8325410485326209,16.14169494548916,3.2,-200,143.0,613.0,1255.75,582.25,9.25
0.7839757059114372,15.686003446081612,3.3,-200,153.0,567.0,1228.0,595.75,12.575000047684
0.5163765664360529,8.788282114529338,2.3,-200,140.0,409.0,955.75,799.0,16.075000047684
0.3728289761040429,3.8837376860121444,1.0,-200,92.0,183.0,780.5,1062.25,16.575000286102
0.32547721613008107,3.781731313612756,0.8,-200,78.0,140.0,758.5,1222.5,15.874999523163
0.2990930712656111,3.3016653531086257,0.8,-200,68.0,133.0,721.75,1596.25,14.299999952316
0.27493613424234453,2.404477535468702,0.6,-200,64.0,115.0,698.5,1730.5,14.950000047684
0.28753944203118376,3.6287310028800195,0.9,-200,80.0,157.0,755.0,1652.5,14.900000095367
0.2836569642025555,3.5253771645447527,0.8,-200,81.0,149.0,746.0,1300.5,13.174999952316
0.2797466802605875,4.625078391332139,1.2,-200,102.0,219.0,784.25,1080.25,12.350000143051
0.2957172000312127,9.850263360273429,2.1,-200,132.0,424.0,930.5,868.0,11.899999856949
0.32643480760449756,18.965323348624498,3.9,-200,162.0,659.0,1111.5,670.5,11.074999809265
0.36661243813862693,17.178855934198396,4.4,-200,179.0,727.0,1133.25,674.0,10.075000047684
0.295539477852559,8.443746794779294,2.0,-200,148.0,398.0,885.5,908.0,10.150000095367
0.3238618661994085,11.432786377520735,2.3,-200,146.0,414.0,993.25,804.75,9.4000000953674
0.4154073572782585,15.58907979445943,3.6,-200,164.0,600.0,1215.25,664.0,7.8500001430511
0.42726805443871096,12.987594194106657,3.9,-200,162.0,596.0,1160.25,705.75,7.6499999761581
0.42415902197093636,6.160982751377795,1.6,-200,118.0,225.0,928.25,918.5,6.4499999284744
0.42927272653062554,4.205894718223859,1.0,-200,-200.0,-200.0,878.75,1013.75,6.3000000715256
0.4125021451071568,2.6875170700467517,-200.0,-200,78.0,120.0,832.75,1107.25,5.125
0.4179880871230115,2.9520580241817154,1.0,-200,79.0,126.0,840.0,1043.75,3.25
0.43254339332870684,2.389953730982338,0.8,-200,62.0,83.0,848.0,1169.0,4.7666665712992
0.43613809132842907,3.12477702038371,0.7,-200,85.0,156.0,827.75,1078.25,2.1749999523163
0.4401251668882734,3.7773225290074417,1.0,-200,110.0,240.0,846.75,1034.0,2.4999999403954
0.43442105917953217,3.214759295216265,1.0,-200,99.0,186.0,867.75,1067.25,3.2250000238419
0.42897174960397777,6.155553879862038,1.5,-200,101.0,224.0,969.75,923.0,4.9749999046326
0.46133998964318207,9.619294035713365,2.5,-200,129.0,386.0,1076.75,760.5,5.75
0.4487536412424805,9.579934069156193,2.6,-200,132.0,397.0,1057.75,777.75,6.0249999761581
0.46132189922637534,12.506416413613422,3.2,-200,148.0,477.0,1135.75,701.5,7.3999999761581
0.6534569179060632,12.543154925392725,3.0,-200,134.0,405.0,1228.0,657.75,5.2250001430511
0.7055204520091579,14.042437482361615,3.4,-200,148.0,453.0,1235.25,611.75,4.7749998569489
0.7104679044827144,11.5958294863929,3.3,-200,146.0,459.0,1216.5,660.5,4.7249999046326
0.7156506416967099,12.95775981119476,3.6,-200,148.0,452.0,1297.5,641.5,4.7250000238419
0.7177401215551913,17.305162000428265,5.5,-200,175.0,579.0,1326.75,581.5,4.6749999523163
0.7411149139481136,14.610427960363092,4.5,-200,170.0,542.0,1293.25,631.0,5.200000166893
0.7656545830304884,16.248275300405535,4.7,-200,173.0,601.0,1353.25,599.0,5.5
0.7821714866916141,13.811805346219717,4.3,-200,151.0,521.0,1254.0,630.25,5.75
0.801808166810247,10.570799727369263,3.2,-200,129.0,411.0,1189.25,680.25,6.1749999523163
0.8183233551611636,9.125830725364114,2.9,-200,126.0,382.0,1182.5,731.0,6.625
0.821635930977945,9.685046806517573,3.1,-200,127.0,421.0,1184.75,711.0,6.7749999761581
0.8561389814514206,7.038453654816475,2.8,-200,118.0,362.0,1098.0,792.0,8.2250000238419
0.8539270652208955,2.799040891215181,1.2,-200,83.0,104.0,938.25,1019.75,9.6999998092651
0.8298272780764978,1.978534171938905,0.9,-200,-200.0,-200.0,883.25,1115.5,9.4749999046326
0.7756573841031211,1.398648845935241,0.8,-200,60.0,69.0,839.0,1229.0,9.3499999046326
0.7154448533523081,0.8083447317318946,0.6,-200,37.0,41.0,784.0,1364.5,8.8250000476837
0.6603259163807936,0.6954521105858987,0.6,-200,39.0,46.0,778.75,1392.5,8.625
0.6520720370159285,2.5816785814911887,1.0,-200,70.0,118.0,882.5,1068.75,9.2000000476837
0.6375746424884849,5.257451382616683,3.2,-200,108.0,295.0,969.5,873.25,8.4000000953674
0.671301159656961,7.090258051836377,3.6,-200,119.0,311.0,1012.0,784.75,8.4750001430511
0.6575222312841172,5.0411652166151635,2.9,-200,111.0,269.0,934.0,877.75,8.9249999523163
0.6478946325090602,3.7993883716478276,2.4,-200,106.0,225.0,888.0,956.0,9.1500000953674
0.6425152301699961,4.486627508988761,2.5,-200,105.0,220.0,918.25,1007.0,9.5500001907349
0.627578815961139,4.668410213400028,2.6,-200,114.0,216.0,901.0,1000.5,9.6000001430511
0.5997964584655535,3.941904751445938,2.3,-200,93.0,162.0,857.0,971.5,9.7000000476837
0.5296475875614682,3.7949708199494,2.2,-200,89.0,152.0,838.0,1015.0,9.375
0.5082734025559983,5.171480026065283,2.3,-200,102.0,183.0,868.75,1051.0,9.8000001907349
0.512467325306289,6.832858302767715,2.9,-200,129.0,254.0,928.25,1117.75,8.8999998569489
0.5035442190994239,11.924863429687202,4.1,-200,151.0,355.0,1036.5,868.5,8.4499998092651
0.44163857725063743,10.831893714400094,4.1,-200,151.0,341.0,979.75,758.25,8.0000001192093
0.3973998605566562,11.475224454288908,4.0,-200,149.0,341.0,978.0,764.5,7.9250000715256
0.3594498912553871,7.575617411398994,3.7,-200,149.0,342.0,890.5,884.75,7.75
0.33397197476039664,3.084236487978836,1.7,-200,114.0,186.0,762.0,1157.5,7.3249999284744
0.35762790448940907,3.5725896205436136,1.1,-200,104.0,170.0,794.25,1100.0,7.3999999761581
0.341661957990523,3.6374012458141878,1.1,-200,104.0,169.0,799.25,1125.25,7.1000000238419
0.3471395019381988,4.256782942407915,1.5,-200,127.0,246.0,818.0,1064.75,6.4250000715256
0.3443869388614495,0.7344693820247533,0.5,-200,53.0,63.0,690.75,1551.5,5.5500000715256
0.34476004674680194,0.6039299346593905,0.3,-200,-200.0,-200.0,697.25,1726.0,5.6250001192093
0.3473109960928791,0.4644178772489268,0.2,-200,39.0,44.0,696.5,1704.75,5.25
0.35760938178866464,0.7498873845143372,0.3,-200,41.0,54.0,716.0,1595.25,4.7249999046326
0.3675469292383878,2.194072011058493,0.6,-200,97.0,176.0,791.0,1185.5,4.25
0.3539097574050342,2.6495095616042814,0.7,-200,120.0,236.0,803.75,1187.5,4.8500000238419
0.36029429913608435,13.431043277829003,2.6,-200,167.0,613.0,1092.5,782.25,5.0500000715256
0.37091218777878077,23.4772659843169,5.5,-200,198.0,755.0,1179.0,566.5,6.4750000238419
0.3777977957140905,9.351707281766036,2.6,-200,157.0,460.0,951.25,811.5,7.3999999761581
0.38887467477290233,6.297366924277402,1.5,-200,125.0,280.0,882.0,952.0,7.875
0.39080366632987645,6.736676120001603,1.7,-200,135.0,322.0,897.25,942.25,7.7750000953674
0.3790372666256606,9.671880976865463,2.2,-200,138.0,349.0,948.5,860.25,8.6500000953674
0.381339050135703,7.80238789720596,2.1,-200,132.0,297.0,895.5,920.75,8.4750001430511
0.3945705700540184,7.67671485304409,2.2,-200,142.0,353.0,908.25,922.0,8.9249999523163
0.4042801550252536,8.599625488406302,2.3,-200,137.0,316.0,958.75,899.0,8.7750000953674
0.4137350499020415,10.735385264170212,2.5,-200,145.0,348.0,993.5,831.5,7.9250001907349
0.41946816433258616,16.72742509453297,3.1,-200,166.0,445.0,1080.75,690.75,7.5500000715256
0.40246922658263234,15.484368331065324,3.6,-200,165.0,457.0,1080.75,704.75,6.8750001192093
0.4047467040762461,18.295210456775816,3.9,-200,175.0,516.0,1175.0,660.5,6.4500000476837
0.41057400154570456,13.786280114672365,4.0,-200,185.0,575.0,1123.0,731.66666666667,6.3333334922791
0.41856832128909577,9.325773709573658,2.3,-200,166.0,449.0,1031.5,832.5,5.9250000715256
0.40365635462525246,5.849489378590794,1.5,-200,140.0,289.0,926.75,964.75,5.825000166893
0.3937477776849339,6.562784024627489,1.5,-200,133.0,268.0,952.0,947.5,5.75
0.3856170824069706,7.617176567782048,2.2,-200,144.0,343.0,986.5,912.75,5.625
0.38056915667319485,4.951779114948694,1.3,-200,126.0,222.0,902.0,1048.0,5.3250000476837
0.3852210362625315,2.928291143125021,0.9,-200,-200.0,-200.0,832.5,1135.25,5.0999999046326
0.39673117413470443,1.274143583556976,-200.0,-200,72.0,87.0,775.75,1390.75,5.0750000476837
